,User,Business,Rating
10683,8161.0,78.0,3.0
10684,8161.0,112.0,3.0
10685,8162.0,3.0,2.0
10686,8163.0,124.0,1.0
10687,8163.0,210.0,5.0
10688,8164.0,108.0,4.0
10689,8165.0,150.0,5.0
10690,8166.0,110.0,5.0
10691,8167.0,154.0,2.0
10692,8168.0,5.0,1.0
10693,8169.0,148.0,4.0
10694,8169.0,177.0,3.0
10695,8169.0,241.0,3.0
10696,8170.0,16.0,5.0
10697,8171.0,206.0,4.0
10698,8172.0,192.0,2.0
10699,8173.0,160.0,5.0
10700,8174.0,105.0,4.0
10701,8174.0,240.0,4.0
10702,8175.0,221.0,5.0
10703,8176.0,258.0,3.0
10704,8177.0,153.0,4.0
10705,8178.0,254.0,5.0
10706,8179.0,138.0,4.0
10707,8180.0,153.0,4.0
10708,8181.0,113.0,5.0
10709,8182.0,192.0,5.0
10710,8183.0,16.0,5.0
10711,8184.0,70.0,4.0
10712,8185.0,211.0,4.0
10713,8186.0,241.0,1.0
10714,8187.0,249.0,5.0
10715,8188.0,22.0,5.0
10716,8189.0,22.0,5.0
10717,8190.0,81.0,3.0
10718,8191.0,24.0,5.0
10719,8192.0,174.0,3.0
10720,8193.0,22.0,5.0
10721,8194.0,113.0,4.0
10722,8195.0,3.0,5.0
10723,8196.0,262.0,4.0
10724,8197.0,257.0,2.0
10725,8198.0,110.0,5.0
10726,8199.0,158.0,4.0
10727,8200.0,240.0,4.0
10728,8201.0,38.0,1.0
10729,8202.0,81.0,1.0
10730,8203.0,22.0,5.0
10731,8204.0,107.0,4.0
10732,8205.0,22.0,4.0
10733,8206.0,90.0,1.0
10734,8207.0,164.0,5.0
10735,8208.0,8.0,1.0
10736,8209.0,110.0,4.0
10737,8210.0,192.0,4.0
10738,8211.0,34.0,1.0
10739,8211.0,241.0,4.0
10740,8212.0,223.0,2.0
10741,8213.0,86.0,1.0
10742,8214.0,266.0,4.0
10743,8215.0,42.0,5.0
10744,8216.0,22.0,3.0
10745,8217.0,240.0,4.0
10746,8218.0,49.0,4.0
10747,8219.0,22.0,5.0
10748,8220.0,117.0,2.0
10749,8221.0,110.0,4.0
10750,8222.0,22.0,2.0
10751,8223.0,146.0,1.0
10752,8224.0,198.0,5.0
10753,8225.0,22.0,4.0
10754,8225.0,70.0,4.0
10755,8225.0,103.0,5.0
10756,8225.0,262.0,4.0
10757,8226.0,120.0,5.0
10758,8227.0,81.0,4.0
10759,8228.0,49.0,1.0
10760,8228.0,164.0,5.0
10761,8228.0,177.0,2.0
10762,8229.0,73.0,4.0
10763,8230.0,100.0,1.0
10764,8231.0,225.0,5.0
10765,8232.0,155.0,4.0
10766,8233.0,22.0,4.0
10767,8234.0,188.0,5.0
10768,8235.0,23.0,3.0
10769,8235.0,198.0,3.0
10770,8236.0,153.0,5.0
10771,8236.0,249.0,5.0
10772,8237.0,22.0,5.0
10773,8237.0,85.0,5.0
10774,8238.0,35.0,5.0
10775,8239.0,10.0,5.0
10776,8239.0,110.0,3.0
10777,8240.0,50.0,1.0
10778,8241.0,108.0,4.0
10779,8242.0,208.0,1.0
10780,8243.0,214.0,1.0
10781,8244.0,47.0,5.0
10782,8244.0,154.0,1.0
10783,8245.0,62.0,2.0
10784,8246.0,24.0,5.0
10785,8247.0,192.0,4.0
10786,8248.0,133.0,1.0
10787,8249.0,22.0,3.0
10788,8250.0,110.0,5.0
10789,8251.0,35.0,1.0
10790,8252.0,136.0,1.0
10791,8253.0,172.0,4.0
10792,8254.0,86.0,5.0
10793,8255.0,5.0,4.0
10794,8256.0,117.0,5.0
10795,8257.0,254.0,5.0
10796,8258.0,32.0,4.0
10797,8258.0,153.0,5.0
10798,8258.0,257.0,4.0
10799,8259.0,159.0,5.0
10800,8260.0,121.0,5.0
10801,8261.0,107.0,4.0
10802,8262.0,110.0,4.0
10803,8263.0,150.0,1.0
10804,8264.0,29.0,3.0
10805,8264.0,198.0,4.0
10806,8265.0,42.0,4.0
10807,8266.0,73.0,3.0
10808,8266.0,110.0,4.0
10809,8266.0,198.0,4.0
10810,8267.0,258.0,5.0
10811,8268.0,172.0,1.0
10812,8269.0,22.0,5.0
10813,8270.0,30.0,1.0
10814,8271.0,3.0,2.0
10815,8272.0,22.0,3.0
10816,8273.0,211.0,5.0
10817,8274.0,67.0,1.0
10818,8275.0,198.0,5.0
10819,8276.0,22.0,5.0
10820,8276.0,153.0,3.0
10821,8276.0,198.0,5.0
10822,8276.0,211.0,5.0
10823,8277.0,1.0,4.0
10824,8277.0,188.0,5.0
10825,8278.0,69.0,3.0
10826,8279.0,115.0,2.0
10827,8280.0,120.0,5.0
10828,8281.0,110.0,4.0
10829,8281.0,117.0,3.0
10830,8281.0,141.0,4.0
10831,8281.0,150.0,2.0
10832,8281.0,198.0,4.0
10833,8281.0,210.0,3.0
10834,8281.0,252.0,4.0
10835,8281.0,266.0,4.0
10836,8282.0,153.0,5.0
10837,8283.0,194.0,2.0
10838,8284.0,153.0,5.0
10839,8285.0,159.0,1.0
10840,8285.0,256.0,1.0
10841,8286.0,153.0,5.0
10842,8287.0,117.0,5.0
10843,8288.0,35.0,1.0
10844,8288.0,111.0,3.0
10845,8288.0,198.0,4.0
10846,8289.0,177.0,4.0
10847,8289.0,198.0,1.0
10848,8289.0,234.0,2.0
10849,8290.0,110.0,4.0
10850,8291.0,249.0,4.0
10851,8292.0,258.0,3.0
10852,8293.0,146.0,1.0
10853,8294.0,169.0,1.0
10854,8294.0,234.0,1.0
10855,8295.0,177.0,2.0
10856,8296.0,240.0,4.0
10857,8297.0,1.0,3.0
10858,8298.0,43.0,5.0
10859,8299.0,240.0,3.0
10860,8300.0,153.0,5.0
10861,8301.0,42.0,4.0
10862,8302.0,198.0,1.0
10863,8303.0,146.0,4.0
10864,8304.0,111.0,4.0
10865,8305.0,33.0,4.0
10866,8305.0,74.0,2.0
10867,8306.0,22.0,5.0
10868,8307.0,38.0,3.0
10869,8307.0,186.0,3.0
10870,8307.0,249.0,4.0
10871,8308.0,67.0,5.0
10872,8308.0,194.0,2.0
10873,8309.0,73.0,4.0
10874,8310.0,161.0,3.0
10875,8311.0,198.0,5.0
10876,8312.0,254.0,5.0
10877,8313.0,15.0,4.0
10878,8313.0,23.0,1.0
10879,8313.0,264.0,3.0
10880,8314.0,249.0,3.0
10881,8315.0,16.0,5.0
10882,8316.0,20.0,5.0
10883,8317.0,264.0,3.0
10884,8318.0,110.0,5.0
10885,8318.0,198.0,3.0
10886,8318.0,234.0,4.0
10887,8319.0,122.0,5.0
10888,8320.0,108.0,5.0
10889,8321.0,1.0,2.0
10890,8322.0,264.0,1.0
10891,8323.0,120.0,1.0
10892,8324.0,22.0,5.0
10893,8325.0,150.0,3.0
10894,8326.0,174.0,2.0
10895,8327.0,188.0,5.0
10896,8328.0,243.0,1.0
10897,8329.0,105.0,4.0
10898,8329.0,153.0,5.0
10899,8330.0,55.0,4.0
10900,8330.0,207.0,2.0
10901,8331.0,22.0,4.0
10902,8332.0,144.0,5.0
10903,8333.0,75.0,5.0
10904,8334.0,94.0,5.0
10905,8335.0,22.0,5.0
10906,8335.0,146.0,5.0
10907,8336.0,164.0,5.0
10908,8337.0,44.0,1.0
10909,8338.0,25.0,5.0
10910,8339.0,22.0,5.0
10911,8339.0,164.0,5.0
10912,8340.0,153.0,2.0
10913,8341.0,206.0,4.0
10914,8342.0,183.0,1.0
10915,8343.0,73.0,1.0
10916,8344.0,254.0,5.0
10917,8345.0,62.0,5.0
10918,8346.0,124.0,4.0
10919,8347.0,22.0,4.0
10920,8348.0,94.0,4.0
10921,8349.0,122.0,5.0
10922,8350.0,198.0,1.0
10923,8351.0,29.0,2.0
10924,8351.0,110.0,5.0
10925,8351.0,153.0,5.0
10926,8352.0,54.0,5.0
10927,8353.0,67.0,2.0
10928,8353.0,194.0,2.0
10929,8353.0,241.0,4.0
10930,8354.0,22.0,5.0
10931,8354.0,73.0,5.0
10932,8355.0,73.0,4.0
10933,8355.0,170.0,1.0
10934,8356.0,142.0,3.0
10935,8356.0,249.0,3.0
10936,8357.0,22.0,4.0
10937,8358.0,22.0,3.0
10938,8359.0,254.0,4.0
10939,8360.0,42.0,4.0
10940,8361.0,67.0,5.0
10941,8362.0,73.0,5.0
10942,8363.0,207.0,2.0
10943,8364.0,110.0,5.0
10944,8365.0,3.0,1.0
10945,8366.0,16.0,5.0
10946,8367.0,199.0,3.0
10947,8368.0,1.0,5.0
10948,8369.0,177.0,5.0
10949,8370.0,104.0,4.0
10950,8371.0,22.0,3.0
10951,8372.0,22.0,3.0
10952,8373.0,16.0,5.0
10953,8374.0,136.0,5.0
10954,8375.0,137.0,4.0
10955,8375.0,248.0,2.0
10956,8376.0,111.0,4.0
10957,8377.0,205.0,5.0
10958,8378.0,35.0,3.0
10959,8379.0,207.0,1.0
10960,8380.0,70.0,2.0
10961,8381.0,73.0,5.0
10962,8382.0,22.0,5.0
10963,8383.0,146.0,4.0
10964,8384.0,110.0,5.0
10965,8385.0,111.0,5.0
10966,8386.0,153.0,5.0
10967,8387.0,211.0,3.0
10968,8388.0,146.0,1.0
10969,8388.0,167.0,5.0
10970,8389.0,22.0,4.0
10971,8390.0,72.0,1.0
10972,8390.0,120.0,4.0
10973,8390.0,142.0,5.0
10974,8391.0,24.0,5.0
10975,8391.0,167.0,4.0
10976,8392.0,115.0,4.0
10977,8392.0,171.0,5.0
10978,8393.0,108.0,5.0
10979,8394.0,47.0,5.0
10980,8395.0,38.0,5.0
10981,8395.0,158.0,5.0
10982,8395.0,203.0,4.0
10983,8396.0,52.0,4.0
10984,8397.0,103.0,2.0
10985,8398.0,256.0,5.0
10986,8399.0,152.0,5.0
10987,8400.0,22.0,5.0
10988,8401.0,16.0,5.0
10989,8402.0,155.0,5.0
10990,8402.0,241.0,5.0
10991,8403.0,214.0,5.0
10992,8404.0,22.0,4.0
10993,8404.0,69.0,4.0
10994,8404.0,76.0,4.0
10995,8404.0,104.0,4.0
10996,8404.0,119.0,5.0
10997,8404.0,142.0,3.0
10998,8404.0,222.0,3.0
10999,8404.0,262.0,4.0
11000,8405.0,69.0,3.0
11001,8405.0,259.0,4.0
11002,8406.0,52.0,5.0
11003,8407.0,117.0,5.0
11004,8408.0,207.0,1.0
11005,8409.0,32.0,1.0
11006,8410.0,144.0,4.0
11007,8411.0,198.0,3.0
11008,8412.0,98.0,5.0
11009,8413.0,107.0,5.0
11010,8414.0,159.0,5.0
11011,8415.0,33.0,1.0
11012,8415.0,74.0,1.0
11013,8416.0,110.0,5.0
11014,8417.0,211.0,3.0
11015,8418.0,210.0,4.0
11016,8419.0,249.0,4.0
11017,8420.0,35.0,2.0
11018,8421.0,21.0,5.0
11019,8421.0,119.0,1.0
11020,8421.0,217.0,5.0
11021,8421.0,261.0,1.0
11022,8422.0,252.0,5.0
11023,8423.0,102.0,1.0
11024,8424.0,23.0,5.0
11025,8424.0,159.0,1.0
11026,8425.0,22.0,1.0
11027,8426.0,70.0,1.0
11028,8427.0,113.0,5.0
11029,8428.0,136.0,5.0
11030,8429.0,210.0,2.0
11031,8430.0,48.0,5.0
11032,8430.0,121.0,5.0
11033,8431.0,192.0,5.0
11034,8431.0,240.0,4.0
11035,8432.0,136.0,4.0
11036,8433.0,213.0,5.0
11037,8434.0,174.0,5.0
11038,8434.0,192.0,5.0
11039,8435.0,22.0,5.0
11040,8436.0,3.0,5.0
11041,8436.0,55.0,2.0
11042,8436.0,107.0,4.0
11043,8436.0,249.0,4.0
11044,8437.0,29.0,2.0
11045,8438.0,153.0,5.0
11046,8439.0,117.0,3.0
11047,8440.0,78.0,4.0
11048,8441.0,207.0,3.0
11049,8442.0,210.0,1.0
11050,8443.0,241.0,5.0
11051,8444.0,167.0,5.0
11052,8444.0,241.0,5.0
11053,8445.0,256.0,4.0
11054,8446.0,136.0,4.0
11055,8447.0,167.0,1.0
11056,8447.0,241.0,3.0
11057,8448.0,78.0,2.0
11058,8448.0,153.0,5.0
11059,8448.0,207.0,1.0
11060,8449.0,22.0,5.0
11061,8450.0,38.0,4.0
11062,8451.0,107.0,4.0
11063,8452.0,203.0,1.0
11064,8453.0,208.0,3.0
11065,8454.0,22.0,5.0
11066,8455.0,154.0,4.0
11067,8455.0,266.0,5.0
11068,8456.0,266.0,4.0
11069,8457.0,3.0,4.0
11070,8458.0,24.0,5.0
11071,8459.0,49.0,4.0
11072,8460.0,170.0,1.0
11073,8461.0,120.0,5.0
11074,8462.0,246.0,4.0
11075,8463.0,249.0,4.0
11076,8464.0,262.0,4.0
11077,8465.0,110.0,5.0
11078,8466.0,266.0,1.0
11079,8467.0,171.0,4.0
11080,8468.0,1.0,5.0
11081,8469.0,51.0,5.0
11082,8469.0,94.0,4.0
11083,8469.0,121.0,5.0
11084,8469.0,153.0,3.0
11085,8469.0,154.0,4.0
11086,8470.0,120.0,1.0
11087,8471.0,211.0,2.0
11088,8472.0,192.0,5.0
11089,8473.0,120.0,5.0
11090,8474.0,19.0,5.0
11091,8475.0,256.0,4.0
11092,8476.0,78.0,5.0
11093,8477.0,24.0,4.0
11094,8477.0,116.0,3.0
11095,8477.0,206.0,4.0
11096,8478.0,171.0,2.0
11097,8479.0,24.0,2.0
11098,8479.0,241.0,4.0
11099,8480.0,215.0,3.0
11100,8481.0,142.0,1.0
11101,8482.0,140.0,1.0
11102,8483.0,55.0,5.0
11103,8483.0,153.0,1.0
11104,8484.0,22.0,4.0
11105,8485.0,78.0,1.0
11106,8485.0,248.0,3.0
11107,8486.0,146.0,5.0
11108,8487.0,251.0,2.0
11109,8488.0,22.0,3.0
11110,8488.0,120.0,4.0
11111,8489.0,174.0,5.0
11112,8490.0,22.0,5.0
11113,8491.0,23.0,3.0
11114,8491.0,198.0,5.0
11115,8492.0,76.0,4.0
11116,8493.0,32.0,2.0
11117,8494.0,139.0,2.0
11118,8495.0,107.0,4.0
11119,8496.0,186.0,4.0
11120,8496.0,252.0,5.0
11121,8497.0,217.0,4.0
11122,8498.0,266.0,5.0
11123,8499.0,95.0,5.0
11124,8500.0,192.0,4.0
11125,8501.0,198.0,2.0
11126,8502.0,254.0,5.0
11127,8503.0,44.0,1.0
11128,8504.0,207.0,1.0
11129,8505.0,200.0,5.0
11130,8506.0,110.0,5.0
11131,8507.0,121.0,2.0
11132,8508.0,32.0,5.0
11133,8509.0,25.0,2.0
11134,8509.0,140.0,1.0
11135,8510.0,78.0,1.0
11136,8511.0,110.0,2.0
11137,8512.0,81.0,1.0
11138,8513.0,153.0,5.0
11139,8514.0,12.0,4.0
11140,8514.0,22.0,5.0
11141,8514.0,23.0,5.0
11142,8514.0,56.0,4.0
11143,8515.0,22.0,4.0
11144,8515.0,73.0,2.0
11145,8515.0,198.0,4.0
11146,8516.0,249.0,4.0
11147,8517.0,18.0,5.0
11148,8518.0,186.0,4.0
11149,8518.0,194.0,1.0
11150,8519.0,153.0,5.0
11151,8520.0,29.0,1.0
11152,8521.0,24.0,5.0
11153,8521.0,47.0,5.0
11154,8521.0,177.0,1.0
11155,8522.0,163.0,4.0
11156,8522.0,266.0,3.0
11157,8523.0,14.0,4.0
11158,8523.0,256.0,5.0
11159,8524.0,22.0,4.0
11160,8524.0,187.0,5.0
11161,8525.0,57.0,4.0
11162,8526.0,194.0,3.0
11163,8527.0,47.0,5.0
11164,8527.0,110.0,4.0
11165,8528.0,22.0,3.0
11166,8529.0,68.0,2.0
11167,8530.0,199.0,1.0
11168,8531.0,139.0,4.0
11169,8532.0,222.0,5.0
11170,8533.0,249.0,2.0
11171,8534.0,18.0,5.0
11172,8535.0,171.0,1.0
11173,8536.0,47.0,4.0
11174,8537.0,110.0,5.0
11175,8538.0,198.0,1.0
11176,8539.0,24.0,4.0
11177,8540.0,67.0,4.0
11178,8541.0,243.0,1.0
11179,8542.0,198.0,5.0
11180,8543.0,22.0,3.0
11181,8544.0,73.0,5.0
11182,8545.0,22.0,5.0
11183,8546.0,210.0,3.0
11184,8546.0,211.0,1.0
11185,8547.0,78.0,4.0
11186,8548.0,170.0,1.0
11187,8549.0,62.0,5.0
11188,8550.0,171.0,5.0
11189,8551.0,25.0,3.0
11190,8552.0,16.0,2.0
11191,8553.0,188.0,5.0
11192,8554.0,120.0,5.0
11193,8555.0,38.0,1.0
11194,8556.0,153.0,4.0
11195,8557.0,153.0,5.0
11196,8558.0,141.0,1.0
11197,8559.0,38.0,1.0
11198,8560.0,129.0,4.0
11199,8561.0,153.0,1.0
11200,8562.0,10.0,5.0
11201,8563.0,22.0,3.0
11202,8564.0,104.0,5.0
11203,8565.0,117.0,4.0
11204,8566.0,136.0,5.0
11205,8567.0,154.0,1.0
11206,8568.0,52.0,5.0
11207,8568.0,175.0,5.0
11208,8569.0,22.0,1.0
11209,8570.0,22.0,4.0
11210,8571.0,136.0,5.0
11211,8572.0,110.0,5.0
11212,8573.0,171.0,1.0
11213,8574.0,228.0,2.0
11214,8575.0,22.0,4.0
11215,8576.0,153.0,4.0
11216,8577.0,47.0,4.0
11217,8577.0,210.0,4.0
11218,8577.0,240.0,4.0
11219,8578.0,47.0,2.0
11220,8579.0,159.0,1.0
11221,8580.0,69.0,3.0
11222,8581.0,207.0,3.0
11223,8582.0,25.0,4.0
11224,8583.0,62.0,4.0
11225,8584.0,249.0,2.0
11226,8585.0,221.0,2.0
11227,8586.0,23.0,3.0
11228,8586.0,229.0,2.0
11229,8587.0,49.0,5.0
11230,8587.0,252.0,4.0
11231,8588.0,17.0,5.0
11232,8589.0,22.0,5.0
11233,8590.0,62.0,4.0
11234,8591.0,5.0,3.0
11235,8591.0,153.0,5.0
11236,8591.0,192.0,2.0
11237,8591.0,211.0,4.0
11238,8592.0,110.0,4.0
11239,8593.0,3.0,2.0
11240,8593.0,42.0,4.0
11241,8593.0,117.0,2.0
11242,8593.0,198.0,4.0
11243,8594.0,264.0,4.0
11244,8595.0,266.0,5.0
11245,8596.0,62.0,4.0
11246,8596.0,111.0,5.0
11247,8596.0,147.0,5.0
11248,8597.0,246.0,5.0
11249,8598.0,22.0,5.0
11250,8599.0,173.0,5.0
11251,8600.0,110.0,4.0
11252,8601.0,206.0,3.0
11253,8602.0,120.0,5.0
11254,8603.0,229.0,5.0
11255,8604.0,128.0,1.0
11256,8605.0,183.0,1.0
11257,8606.0,211.0,4.0
11258,8607.0,70.0,1.0
11259,8608.0,89.0,5.0
11260,8608.0,159.0,2.0
11261,8609.0,110.0,5.0
11262,8610.0,32.0,2.0
11263,8610.0,107.0,3.0
11264,8610.0,124.0,3.0
11265,8610.0,221.0,5.0
11266,8611.0,110.0,5.0
11267,8612.0,10.0,4.0
11268,8612.0,22.0,3.0
11269,8612.0,24.0,5.0
11270,8612.0,62.0,4.0
11271,8612.0,80.0,4.0
11272,8612.0,83.0,4.0
11273,8612.0,90.0,3.0
11274,8612.0,96.0,4.0
11275,8612.0,100.0,3.0
11276,8612.0,104.0,3.0
11277,8612.0,112.0,3.0
11278,8612.0,116.0,4.0
11279,8612.0,119.0,3.0
11280,8612.0,122.0,4.0
11281,8612.0,146.0,5.0
11282,8612.0,162.0,3.0
11283,8612.0,167.0,4.0
11284,8612.0,177.0,4.0
11285,8612.0,184.0,4.0
11286,8612.0,204.0,3.0
11287,8612.0,206.0,3.0
11288,8612.0,208.0,5.0
11289,8612.0,241.0,5.0
11290,8612.0,248.0,2.0
11291,8612.0,259.0,3.0
11292,8612.0,261.0,4.0
11293,8612.0,262.0,4.0
11294,8613.0,104.0,5.0
11295,8613.0,189.0,1.0
11296,8614.0,22.0,1.0
11297,8615.0,198.0,5.0
11298,8616.0,208.0,5.0
11299,8617.0,70.0,5.0
11300,8617.0,174.0,5.0
11301,8618.0,155.0,1.0
11302,8619.0,104.0,5.0
11303,8620.0,177.0,3.0
11304,8621.0,108.0,5.0
11305,8622.0,16.0,4.0
11306,8622.0,50.0,4.0
11307,8623.0,221.0,5.0
11308,8623.0,249.0,2.0
11309,8624.0,22.0,5.0
11310,8625.0,121.0,3.0
11311,8626.0,22.0,5.0
11312,8627.0,188.0,4.0
11313,8628.0,81.0,5.0
11314,8628.0,198.0,2.0
11315,8629.0,136.0,5.0
11316,8630.0,42.0,4.0
11317,8630.0,198.0,5.0
11318,8631.0,150.0,1.0
11319,8632.0,198.0,5.0
11320,8633.0,22.0,4.0
11321,8633.0,146.0,1.0
11322,8634.0,262.0,4.0
11323,8635.0,4.0,4.0
11324,8635.0,44.0,4.0
11325,8635.0,50.0,3.0
11326,8635.0,70.0,3.0
11327,8635.0,150.0,3.0
11328,8636.0,22.0,5.0
11329,8637.0,153.0,4.0
11330,8638.0,145.0,4.0
11331,8639.0,73.0,2.0
11332,8640.0,174.0,5.0
11333,8641.0,214.0,1.0
11334,8642.0,33.0,1.0
11335,8643.0,105.0,4.0
11336,8643.0,107.0,3.0
11337,8643.0,143.0,1.0
11338,8643.0,185.0,3.0
11339,8644.0,198.0,5.0
11340,8645.0,43.0,5.0
11341,8646.0,54.0,2.0
11342,8647.0,159.0,1.0
11343,8648.0,164.0,5.0
11344,8649.0,81.0,1.0
11345,8650.0,111.0,5.0
11346,8651.0,35.0,4.0
11347,8652.0,51.0,2.0
11348,8652.0,110.0,1.0
11349,8652.0,153.0,5.0
11350,8652.0,174.0,5.0
11351,8652.0,263.0,4.0
11352,8653.0,35.0,2.0
11353,8654.0,16.0,5.0
11354,8655.0,91.0,2.0
11355,8656.0,24.0,5.0
11356,8657.0,199.0,2.0
11357,8658.0,117.0,4.0
11358,8659.0,132.0,5.0
11359,8660.0,243.0,3.0
11360,8661.0,1.0,5.0
11361,8661.0,167.0,1.0
11362,8662.0,107.0,1.0
11363,8663.0,110.0,3.0
11364,8664.0,22.0,5.0
11365,8665.0,51.0,2.0
11366,8666.0,208.0,1.0
11367,8667.0,171.0,4.0
11368,8667.0,256.0,3.0
11369,8668.0,167.0,2.0
11370,8669.0,16.0,5.0
11371,8670.0,177.0,5.0
11372,8671.0,22.0,5.0
11373,8672.0,32.0,4.0
11374,8673.0,17.0,4.0
11375,8673.0,117.0,1.0
11376,8674.0,167.0,5.0
11377,8675.0,3.0,5.0
11378,8676.0,22.0,5.0
11379,8677.0,25.0,1.0
11380,8678.0,62.0,4.0
11381,8679.0,110.0,5.0
11382,8680.0,111.0,5.0
11383,8681.0,22.0,2.0
11384,8682.0,159.0,1.0
11385,8683.0,110.0,5.0
11386,8684.0,213.0,1.0
11387,8685.0,12.0,3.0
11388,8686.0,207.0,2.0
11389,8687.0,257.0,4.0
11390,8688.0,225.0,2.0
11391,8689.0,117.0,5.0
11392,8690.0,69.0,4.0
11393,8690.0,116.0,4.0
11394,8691.0,22.0,4.0
11395,8692.0,72.0,1.0
11396,8693.0,68.0,5.0
11397,8694.0,153.0,3.0
11398,8695.0,159.0,1.0
11399,8696.0,266.0,4.0
11400,8697.0,22.0,4.0
11401,8698.0,112.0,1.0
11402,8699.0,153.0,5.0
11403,8700.0,117.0,5.0
11404,8701.0,22.0,2.0
11405,8701.0,28.0,4.0
11406,8702.0,1.0,4.0
11407,8702.0,153.0,4.0
11408,8702.0,179.0,3.0
11409,8702.0,249.0,4.0
11410,8703.0,24.0,5.0
11411,8704.0,62.0,5.0
11412,8705.0,16.0,5.0
11413,8706.0,32.0,1.0
11414,8707.0,167.0,1.0
11415,8708.0,222.0,5.0
11416,8709.0,119.0,5.0
11417,8710.0,19.0,5.0
11418,8710.0,27.0,5.0
11419,8711.0,153.0,5.0
11420,8712.0,16.0,4.0
11421,8713.0,22.0,4.0
11422,8714.0,47.0,5.0
11423,8715.0,121.0,5.0
11424,8716.0,126.0,5.0
11425,8717.0,192.0,4.0
11426,8718.0,249.0,2.0
11427,8719.0,174.0,5.0
11428,8720.0,59.0,2.0
11429,8721.0,249.0,5.0
11430,8722.0,16.0,5.0
11431,8723.0,265.0,4.0
11432,8724.0,206.0,4.0
11433,8725.0,153.0,5.0
11434,8725.0,163.0,4.0
11435,8725.0,240.0,4.0
11436,8725.0,266.0,2.0
11437,8726.0,22.0,2.0
11438,8727.0,29.0,1.0
11439,8728.0,207.0,4.0
11440,8728.0,267.0,1.0
11441,8729.0,43.0,5.0
11442,8729.0,153.0,5.0
11443,8729.0,210.0,5.0
11444,8729.0,254.0,4.0
11445,8730.0,22.0,5.0
11446,8731.0,49.0,4.0
11447,8732.0,25.0,3.0
11448,8733.0,171.0,5.0
11449,8734.0,81.0,4.0
11450,8735.0,174.0,5.0
11451,8736.0,1.0,3.0
11452,8736.0,3.0,5.0
11453,8736.0,43.0,3.0
11454,8736.0,47.0,3.0
11455,8736.0,54.0,2.0
11456,8736.0,68.0,5.0
11457,8736.0,129.0,2.0
11458,8736.0,144.0,2.0
11459,8736.0,164.0,2.0
11460,8736.0,210.0,2.0
11461,8736.0,252.0,2.0
11462,8736.0,254.0,3.0
11463,8737.0,25.0,5.0
11464,8738.0,174.0,4.0
11465,8738.0,229.0,1.0
11466,8738.0,236.0,3.0
11467,8738.0,265.0,5.0
11468,8739.0,110.0,4.0
11469,8740.0,177.0,5.0
11470,8741.0,221.0,5.0
11471,8742.0,211.0,4.0
11472,8743.0,139.0,1.0
11473,8744.0,241.0,5.0
11474,8745.0,67.0,2.0
11475,8746.0,22.0,5.0
11476,8747.0,153.0,5.0
11477,8748.0,263.0,4.0
11478,8749.0,40.0,5.0
11479,8750.0,63.0,5.0
11480,8751.0,175.0,5.0
11481,8752.0,47.0,3.0
11482,8753.0,234.0,5.0
11483,8754.0,42.0,3.0
11484,8755.0,22.0,4.0
11485,8756.0,142.0,2.0
11486,8757.0,207.0,3.0
11487,8758.0,160.0,5.0
11488,8759.0,243.0,4.0
11489,8760.0,263.0,5.0
11490,8761.0,214.0,5.0
11491,8761.0,222.0,5.0
11492,8762.0,22.0,5.0
11493,8763.0,44.0,4.0
11494,8764.0,266.0,5.0
11495,8765.0,85.0,5.0
11496,8766.0,153.0,5.0
11497,8767.0,221.0,4.0
11498,8768.0,47.0,1.0
11499,8769.0,266.0,1.0
11500,8770.0,266.0,2.0
11501,8771.0,22.0,5.0
11502,8771.0,110.0,5.0
11503,8772.0,207.0,3.0
11504,8773.0,71.0,3.0
11505,8774.0,25.0,5.0
11506,8775.0,241.0,1.0
11507,8775.0,259.0,5.0
11508,8776.0,210.0,5.0
11509,8777.0,208.0,1.0
11510,8778.0,52.0,5.0
11511,8779.0,107.0,3.0
11512,8779.0,263.0,3.0
11513,8780.0,8.0,1.0
11514,8781.0,107.0,1.0
11515,8782.0,208.0,5.0
11516,8783.0,183.0,5.0
11517,8784.0,252.0,4.0
11518,8785.0,139.0,5.0
11519,8786.0,148.0,5.0
11520,8787.0,258.0,1.0
11521,8788.0,250.0,2.0
11522,8789.0,107.0,1.0
11523,8790.0,265.0,5.0
11524,8791.0,110.0,4.0
11525,8792.0,132.0,5.0
11526,8793.0,29.0,2.0
11527,8794.0,63.0,5.0
11528,8795.0,110.0,2.0
11529,8795.0,241.0,5.0
11530,8796.0,19.0,5.0
11531,8797.0,153.0,5.0
11532,8798.0,110.0,5.0
11533,8799.0,174.0,5.0
11534,8800.0,225.0,5.0
11535,8801.0,124.0,5.0
11536,8802.0,220.0,5.0
11537,8803.0,49.0,4.0
11538,8804.0,241.0,5.0
11539,8805.0,22.0,5.0
11540,8806.0,5.0,1.0
11541,8807.0,222.0,1.0
11542,8808.0,256.0,2.0
11543,8809.0,153.0,5.0
11544,8810.0,73.0,5.0
11545,8811.0,174.0,5.0
11546,8812.0,22.0,2.0
11547,8812.0,34.0,1.0
11548,8813.0,22.0,5.0
11549,8814.0,50.0,1.0
11550,8814.0,118.0,2.0
11551,8814.0,129.0,2.0
11552,8814.0,162.0,5.0
11553,8814.0,172.0,5.0
11554,8814.0,186.0,4.0
11555,8815.0,126.0,3.0
11556,8816.0,47.0,2.0
